person_id,frame_idx,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pred_LightGBM,pred_SVR,pred_SVR_lt100,pred_lightgbm_best_fold,pred_light_lt100,pred_light_NB,weight_gt
franciska_a,93,52446,42649,229163,125671,120654,57939,55839,45992,44814,26101,74.3,83.1,74.7,62.9,76.2,68.2,79
franciska_a,94,52522,42641,229331,125773,121933,57975,55925,46235,44778,26173,75.8,83.9,75.3,63.1,76.1,69.7,79
franciska_a,95,52571,42622,229485,125756,121560,57946,55960,46281,44868,26231,75.8,83.8,75.2,63.1,76.2,69.7,79
franciska_a,96,52514,42496,229465,125761,122284,57942,55916,47018,44842,26252,75.8,84.3,75.7,63.1,76.1,69.7,79
franciska_a,97,52486,42438,229325,125593,121822,57920,55925,47382,44842,26180,75.8,84.2,75.7,63.1,76.1,69.7,79
franciska_a,98,52457,42505,229221,125699,121227,57977,55976,47149,44888,26157,75.8,83.9,75.4,62.7,76.3,69.7,79
franciska_a,99,52533,42610,229325,125765,120832,58056,56118,47111,44906,26180,75.8,83.8,75.3,62.7,76.2,69.7,79
franciska_a,100,52572,42736,229597,126083,120716,58113,56179,46570,45095,26209,75.8,83.8,75.1,94.9,76.2,69.7,79
franciska_a,101,52572,42648,229772,125968,121937,58127,56084,47064,45077,26231,75.8,84.4,75.7,94.9,76.1,69.7,79
franciska_a,102,52591,42570,229842,126098,123282,58198,56114,47241,45086,26238,75.8,85.1,76.2,77.6,76.1,69.7,79
franciska_a,103,52601,42598,229612,125992,124019,58233,56106,47652,45023,26266,75.7,85.6,76.6,77.6,76.1,69.7,79
franciska_a,104,52717,42704,229479,126168,124197,58247,56269,47353,45005,26295,75.7,85.7,76.6,77.5,76.1,69.7,79
franciska_a,105,52717,42704,229479,126168,124197,58247,56269,47353,45005,26295,75.7,85.7,76.6,77.5,76.1,69.7,79
franciska_a,106,52717,42704,229479,126168,124197,58247,56269,47353,45005,26295,75.7,85.7,76.6,77.5,76.1,69.7,79
franciska_a,107,52717,42704,229479,126168,124197,58247,56269,47353,45005,26295,75.7,85.7,76.6,77.5,76.1,69.7,79
franciska_a,108,52775,42834,229142,125800,122954,58293,56424,47018,45131,26346,75.8,85.1,76.1,74.4,76.1,69.7,79
franciska_a,109,52833,42872,229219,125974,121928,58307,56597,46840,45077,26339,75.8,84.7,75.7,94.9,76.1,69.7,79
franciska_a,110,52765,42890,229359,126133,121679,58383,56631,46868,45060,26346,75.8,84.6,75.6,94.5,76.1,69.7,79
franciska_a,111,52794,42948,229380,126283,121071,58454,56652,47111,45078,26367,75.8,84.5,75.5,94.5,76.3,69.7,79
franciska_a,112,52823,42967,229240,126713,123100,58878,56644,46878,45168,26388,75.8,85.5,76.2,78.3,76.1,69.8,79
franciska_a,113,52804,42872,229254,126669,123398,58937,56592,46785,45204,26367,75.8,85.5,76.2,77.6,76.1,69.8,79
franciska_a,114,52872,42987,229353,126881,123877,59068,56747,46179,45223,26367,75.8,85.7,76.2,77.6,76.1,69.7,79
franciska_a,115,52824,42910,229533,126545,123491,58679,56678,46785,45269,26367,75.8,85.6,76.3,77.6,76.1,69.7,79
franciska_a,116,52871,42966,229660,126537,122701,58658,56678,46794,45232,26396,75.8,85.3,76.0,78.3,76.1,69.8,79
franciska_a,117,52871,42947,229862,126681,122963,58629,56601,46878,45267,26395,75.8,85.5,76.2,78.3,76.1,69.8,79
franciska_a,118,52881,42995,229758,126628,122541,58665,56618,46784,45294,26401,75.8,85.3,76.0,78.3,76.1,69.8,79
franciska_a,119,52939,43024,229666,126592,122669,58729,56678,46802,45186,26387,75.8,85.3,76.0,78.3,76.1,69.8,79
franciska_a,120,52803,43063,229694,126640,122283,58786,56756,46681,45232,26395,75.8,85.1,75.9,94.9,76.1,69.7,79
franciska_a,121,52852,42968,229813,126607,122181,58810,56893,46859,45241,26432,75.8,85.2,75.9,94.9,76.1,69.7,79
franciska_a,122,52852,43036,229792,126598,122714,58781,56962,46673,45349,26467,75.8,85.4,76.0,78.3,76.1,69.8,79
franciska_a,123,52900,43036,229800,126589,123615,58788,56958,46887,45457,26539,75.8,86.0,76.4,77.6,76.1,69.7,79
franciska_a,124,52929,43228,229827,126695,123154,58873,56855,46394,45447,26567,75.8,85.7,76.2,77.6,76.1,69.7,79
franciska_a,125,52978,43306,230009,126837,122341,59011,56958,46301,45493,26589,75.8,85.4,75.9,94.7,76.1,69.7,79
franciska_a,126,53007,43238,230114,126899,121138,59167,56975,45937,45439,26561,75.8,84.8,75.3,94.9,76.2,69.7,79
franciska_a,127,53151,43306,230351,127081,121951,59362,57083,45480,45439,26539,75.8,85.1,75.4,94.9,76.1,69.7,79
franciska_a,128,53199,43247,230351,127246,122386,59423,57031,45815,45438,26489,75.8,85.4,75.7,94.7,76.1,69.7,79
franciska_a,129,53227,43315,230372,127172,121809,59667,57087,45610,45402,26531,75.8,85.2,75.4,94.9,76.1,69.7,79
franciska_a,130,53151,43306,230309,127319,121991,59501,57173,45871,45439,26560,75.8,85.4,75.6,94.7,76.1,69.7,79
franciska_a,131,53073,43286,230309,127372,122035,59565,57276,45965,45539,26560,75.8,85.5,75.7,94.7,76.1,69.7,79
franciska_a,132,53131,43238,230191,127149,122408,59293,57418,46636,45475,26546,75.8,85.8,76.0,78.3,76.1,69.7,79
franciska_a,133,53054,43189,230310,127052,121471,59470,57328,46729,45564,26553,75.8,85.4,75.7,94.5,76.2,69.7,79
franciska_a,134,53227,43286,230387,126987,121804,59371,57401,46253,45545,26631,75.8,85.5,75.7,94.7,76.1,69.7,79
franciska_a,135,53227,43432,230332,127143,122705,59328,57341,45647,45636,26647,75.8,85.7,75.8,78.3,76.1,69.7,79
franciska_a,136,53276,43498,230436,127119,122892,59215,57427,45619,45663,26647,75.8,85.8,75.9,78.3,76.1,69.7,79
franciska_a,137,53276,43508,230415,127225,121680,59459,57504,45703,45656,26640,75.8,85.4,75.5,94.7,76.1,69.7,79
franciska_a,138,53306,43459,230674,127363,120614,59480,57556,46160,45727,26589,75.8,85.2,75.3,94.9,76.2,69.7,79
franciska_a,139,53343,43374,230576,127319,121142,59724,57646,46486,45727,26640,75.8,85.6,75.6,94.7,76.3,69.7,79
franciska_a,140,53392,43343,230792,127528,122203,59767,57638,46747,45781,26647,75.8,86.2,76.1,94.9,76.1,69.7,79
franciska_a,141,53400,43265,230701,127914,122519,59912,57646,46467,45762,26661,75.8,86.3,76.1,78.3,76.1,69.7,79
franciska_a,142,53450,43247,230674,128359,122639,59940,57681,46729,45771,26682,75.8,86.6,76.3,78.3,75.5,69.8,79
franciska_a,143,53315,43220,230528,128185,122266,59696,57690,47344,45708,26725,75.8,86.6,76.4,94.9,76.1,69.8,79
franciska_a,144,53277,43220,230535,127693,121871,59554,57655,47932,45799,26740,75.8,86.5,76.4,94.9,76.1,69.7,79
